¿Qué animal vive en estepas de Europa?,Bisonte,Camello,Mono,Pingüino,Media,Naturaleza
¿Dónde se encuentra el desierto de Rub' al Khali?,Arabia Saudita,Iraq,Irán,Omán,Muy Difícil,Geografía
¿Qué elemento tiene símbolo Ho?,Holmio,Hafnio,Hidrógeno,Helio,Muy Difícil,Ciencia
¿Qué cultura construyó Tula?,Tolteca,Maya,Azteca,Olmeca,Muy Difícil,Historia
¿Qué animal puede resistir congelación extrema?,Tardígrado,Oso,Serpiente,Caracol,Muy Difícil,Naturaleza
¿Dónde se encuentra el mar de Bellingshausen?,Antártida,Ártico,Pacífico,Índico,Muy Difícil,Geografía
¿Qué científico formuló la ley de Faraday?,Faraday,Newton,Einstein,Bohr,Muy Difícil,Ciencia
¿Qué imperio tuvo capital en Napata?,Kush,Aksum,Mali,Songhai,Muy Difícil,Historia
¿Qué animal percibe infrasonidos?,Elefante,Perro,Gato,Caballo,Muy Difícil,Naturaleza
¿Dónde está el desierto de Sonora?,México y EE. UU.,Chile,Perú,Argentina,Muy Difícil,Geografía
¿Qué elemento tiene número atómico 78?,Platino,Osmio,Wolframio,Tantalio,Muy Difícil,Ciencia
¿Qué civilización construyó Ebla?,Elamita,Sumeria,Asiria,Hitita,Muy Difícil,Historia
¿Qué animal puede regenerar extremidades?,Salamandra,Rata,Pulpo,Estrella de mar,Muy Difícil,Naturaleza
¿Dónde se encuentra el monte Logan?,Canadá,Alaska,Groenlandia,Rusia,Muy Difícil,Geografía
Pregunta,RespuestaCorrecta,Opcion2,Opcion3,Opcion4,Dificultad,Categoria
¿Cuál es la capital de Croacia?,Zagreb,Dubrovnik,Split,Rijeka,Fácil,Geografía
¿Qué animal es un marsupial?,Quokka,Canguro,Koala,Equidna,Fácil,Naturaleza
¿Cuántos huesos tiene la columna vertebral humana?,33,32,34,30,Fácil,Ciencia
¿Quién pintó La Escuela de Atenas?,Rafael,Picasso,Leonardo da Vinci,Caravaggio,Fácil,Historia
¿Qué planeta tiene el eje más inclinado?,Urano,Venus,Júpiter,Marte,Fácil,Ciencia
¿En qué continente está Guatemala?,América del Norte,América del Sur,Europa,Asia,Fácil,Geografía
¿Qué animal produce seda?,Gusano de seda,Abeja,Cangrejo,Oruga,Fácil,Naturaleza
¿Cuál es el estado líquido del galio?,Galio,Hielo,Agua,Plasma,Fácil,Ciencia
¿En qué país se encuentra la Alhambra?,España,Italia,Francia,Marruecos,Fácil,Historia
¿Qué sentido usamos para percibir vibraciones?,Oído,Vista,Tacto,Gusto,Fácil,Ciencia
¿Qué océano está al oeste de Sudamérica?,Pacífico,Atlántico,Índico,Ártico,Fácil,Geografía
¿Qué animal es un mamífero?,Delfín,Rana,Cocodrilo,Ave,Fácil,Naturaleza
¿Quién fue Simón Bolívar?,Libertador sudamericano,Rey persa,Faraón,General romano,Fácil,Historia
¿Qué fuerza mantiene la Luna en órbita alrededor de la Tierra?,Gravedad,Magnetismo,Inercia,Presión,Fácil,Ciencia
¿Cuántos polos geográficos tiene la Tierra?,Dos,Uno,Tres,Cuatro,Fácil,Geografía
¿En qué país está el río Níger?,Níger,Nigeria,Chad,Camerún,Media,Geografía
¿Qué animal es carnívoro?,León,Vaca,Oveja,Gallina,Media,Naturaleza
¿Qué científico desarrolló la teoría del electromagnetismo?,Faraday,Newton,Einstein,Bohr,Media,Ciencia
¿Qué civilización construyó Tiahuanaco?,Tiwanaku,Inca,Maya,Olmeca,Media,Historia
¿Qué río cruza Roma?,Tíber,Danubio,Rin,Seine,Media,Geografía
¿Qué vitamina previene escorbuto?,Vitamina C,Vitamina D,Vitamina A,Vitamina K,Media,Ciencia
¿Qué animal vive en selvas tropicales?,Mono,Oso polar,Pingüino,Reno,Media,Naturaleza
¿Quién fue Leónidas?,Rey espartano,Rey persa,Faraón,General romano,Media,Historia
¿Qué país tiene más glaciares?,Chile,Islandia,Canadá,Noruega,Media,Geografía
¿Qué gas es fundamental para la fotosíntesis?,Dióxido de carbono,Oxígeno,Nitrógeno,Helio,Media,Ciencia
¿Qué animal pone huevos?,Gallina,Canguro,Perro,Elefante,Media,Naturaleza
¿Quién escribió La Odisea?,Homero,Virgilio,Ovidio,Platón,Media,Historia
¿Qué mar separa Europa de Asia?,Mar Negro,Mar Mediterráneo,Mar Rojo,Mar Báltico,Media,Geografía
¿Qué órgano almacena la bilis?,Vesícula biliar,Hígado,Páncreas,Riñón,Media,Ciencia
¿Qué animal vive en estepas de Europa?,Bisonte,Camello,Mono,Pingüino,Media,Naturaleza
¿Dónde se encuentra el desierto de Gobi?,Mongolia y China,Chad,India,Irán,Muy Difícil,Geografía
¿Qué elemento tiene símbolo Tm?,Tulio,Daltonio,Deuterio,Darmstatio,Muy Difícil,Ciencia
¿Qué cultura construyó Copán?,Maya,Azteca,Olmeca,Teotihuacana,Muy Difícil,Historia
¿Qué animal puede sobrevivir sin oxígeno durante meses?,Pulga de agua,Rata,Pulpo,Serpiente,Muy Difícil,Naturaleza
¿Dónde se encuentra el mar de Amundsen?,Antártida,Ártico,Pacífico,Índico,Muy Difícil,Geografía
¿Qué científico descubrió la radiactividad?,Marie Curie,Einstein,Newton,Faraday,Muy Difícil,Ciencia
¿Qué imperio tuvo capital en Tombuctú?,Mali,Kush,Aksum,Songhai,Muy Difícil,Historia
¿Qué animal detecta corrientes eléctricas?,Pez gato,Tiburón,Delfín,Orca,Muy Difícil,Naturaleza
¿Dónde está el desierto de Taklamakan?,China,Mongolia,Kazajistán,Irán,Muy Difícil,Geografía
¿Qué elemento tiene número atómico 74?,Wolframio,Tantalio,Hafnio,Renio,Muy Difícil,Ciencia
¿Qué civilización construyó Uruk?,Sumeria,Elamita,Asiria,Hitita,Muy Difícil,Historia
¿Qué animal puede regenerar cola?,Lagarto,Pulpo,Rata,Estrella de mar,Muy Difícil,Naturaleza
¿Dónde se encuentra el monte Elbrús?,Rusia,Georgia,Turquía,Irán,Muy Difícil,Geografía
Pregunta,RespuestaCorrecta,Opcion2,Opcion3,Opcion4,Dificultad,Categoria
¿Cuál es la capital de Hungría?,Budapest,Debrecen,Szeged,Miskolc,Fácil,Geografía
¿Qué animal es un marsupial?,Canguro,Koala,Equidna,Numbat,Fácil,Naturaleza
¿Cuántos huesos tiene la mano?,27,25,28,30,Fácil,Ciencia
¿Quién pintó La Coronación de Napoleón?,Jacques-Louis David,Picasso,Velázquez,Goya,Fácil,Historia
¿Qué planeta es el más caliente?,Venus,Marte,Mercurio,Júpiter,Fácil,Ciencia
¿En qué continente está Costa Rica?,América del Norte,América del Sur,Europa,Asia,Fácil,Geografía
¿Qué animal produce cera?,Abeja,Gusano de seda,Cangrejo,Oruga,Fácil,Naturaleza
¿Cuál es el estado líquido del mercurio?,Mercurio,Hielo,Agua,Plasma,Fácil,Ciencia
¿En qué país se encuentra la Ópera de Sídney?,Australia,Nueva Zelanda,Reino Unido,Estados Unidos,Fácil,Historia
¿Qué sentido usamos para percibir dolor?,Tacto,Vista,Oído,Gusto,Fácil,Ciencia
¿Qué océano está al norte de Rusia?,Ártico,Atlántico,Pacífico,Índico,Fácil,Geografía
¿Qué animal es un anfibio?,Rana,Sapo,Cocodrilo,Gato,Fácil,Naturaleza
¿Quién fue Marco Polo?,Explorador veneciano,Rey persa,Faraón,General romano,Fácil,Historia
¿Qué fuerza mantiene a los planetas en sus órbitas?,Gravedad,Magnetismo,Inercia,Presión,Fácil,Ciencia
¿Cuántos continentes tiene la Tierra?,7,5,6,8,Fácil,Geografía
¿En qué país está el río Yangtsé?,China,Vietnam,Tailandia,Laos,Media,Geografía
¿Qué animal es carnívoro?,Tigre,Vaca,Oso,Gato,Media,Naturaleza
¿Qué científico desarrolló la teoría de la relatividad?,Einstein,Newton,Galileo,Bohr,Media,Ciencia
¿Qué civilización construyó Teotihuacán?,Mesoamericana,Maya,Azteca,Olmeca,Media,Historia
¿Qué río cruza Viena?,Danubio,Rin,Tíber,Seine,Media,Geografía
¿Qué vitamina ayuda a la piel?,Vitamina E,Vitamina C,Vitamina A,Vitamina K,Media,Ciencia
¿Qué animal vive en bosques boreales?,Alce,Camello,Mono,Tigre,Media,Naturaleza
¿Quién fue Leónidas?,Rey espartano,Rey persa,Faraón,General romano,Media,Historia
¿Qué país tiene más volcanes activos?,Indonesia,Japón,Chile,Italia,Media,Geografía
¿Qué gas es fundamental para la respiración humana?,Oxígeno,Nitrógeno,Helio,Argón,Media,Ciencia
¿Qué animal pone huevos?,Gallina,Canguro,Perro,Elefante,Media,Naturaleza
¿Quién escribió Macbeth?,Shakespeare,Dante,Goethe,Molière,Media,Historia
¿Qué mar separa Europa de Asia?,Mármara,Mar Negro,Mar Rojo,Mar Báltico,Media,Geografía
¿Qué órgano almacena la bilis?,Vesícula biliar,Hígado,Páncreas,Riñón,Media,Ciencia
¿Qué animal vive en estepas de Asia?,Antílope,Bisonte,Mono,Pingüino,Media,Naturaleza
¿Dónde se encuentra el desierto de Karakum?,Turkmenistán,Irán,Iraq,Omán,Muy Difícil,Geografía
¿Qué elemento tiene símbolo Tm?,Tulio,Tantalio,Terbio,Telurio,Muy Difícil,Ciencia
¿Qué cultura construyó Copán?,Maya,Azteca,Olmeca,Teotihuacana,Muy Difícil,Historia
¿Qué animal puede sobrevivir sin agua durante años?,Camello,Rata,Pulpo,Serpiente,Muy Difícil,Naturaleza
¿Dónde se encuentra el mar de Weddell?,Antártida,Ártico,Pacífico,Índico,Muy Difícil,Geografía
¿Qué científico formuló la ley de los gases ideales?,Boyle,Charles,Avogadro,Newton,Muy Difícil,Ciencia
¿Qué imperio tuvo capital en Axum?,Aksum,Kush,Mali,Songhai,Muy Difícil,Historia
¿Qué animal detecta magnetismo terrestre?,Tortuga marina,Perro,Gato,Orca,Muy Difícil,Naturaleza
¿Dónde está el desierto de Gobi?,Mongolia y China,Chad,India,Irán,Muy Difícil,Geografía
¿Qué elemento tiene número atómico 73?,Tantalio,Hafnio,Wolframio,Renio,Muy Difícil,Ciencia
¿Qué civilización construyó la ciudad de Ur?,Sumeria,Elamita,Asiria,Hitita,Muy Difícil,Historia
¿Qué animal puede regenerar su cola?,Lagarto,Pulpo,Rata,Estrella de mar,Muy Difícil,Naturaleza
¿Dónde se encuentra el monte Elbrús?,Rusia,Georgia,Turquía,Irán,Muy Difícil,Geografía
Pregunta,RespuestaCorrecta,Opcion2,Opcion3,Opcion4,Dificultad,Categoria
¿Cuál es la capital de Bosnia y Herzegovina?,Sarajevo,Sarajevo,Zagreb,Banja Luka,Mostar,Fácil,Geografía
¿Qué animal es un marsupial?,Wallaby,Canguro,Koala,Equidna,Fácil,Naturaleza
¿Cuántos huesos tiene el cráneo?,22,20,24,26,Fácil,Ciencia
¿Quién pintó Las Meninas?,Velázquez,Picasso,El Greco,Goya,Fácil,Historia
¿Qué planeta es el más grande del sistema solar?,Júpiter,Saturno,Neptuno,Urano,Fácil,Ciencia
¿En qué continente está Belize?,América del Norte,América del Sur,Europa,Asia,Fácil,Geografía
¿Qué animal produce miel?,Abeja,Gusano de seda,Cangrejo,Oruga,Fácil,Naturaleza
¿Cuál es el estado líquido del bromo?,Bromo,Hielo,Agua,Plasma,Fácil,Ciencia
¿En qué país se encuentra la Torre de Londres?,Reino Unido,Francia,Italia,España,Fácil,Historia
¿Qué sentido usamos para percibir presión?,Tacto,Vista,Oído,Gusto,Fácil,Ciencia
¿Qué océano está al este de Australia?,Pacífico,Atlántico,Índico,Ártico,Fácil,Geografía
¿Qué animal es un mamífero?,Ballena,Rana,Cocodrilo,Ave,Fácil,Naturaleza
¿Quién fue Cristóbal Colón?,Explorador genovés,Rey persa,Faraón,General romano,Fácil,Historia
¿Qué fuerza mantiene los satélites en órbita?,Gravedad,Magnetismo,Inercia,Presión,Fácil,Ciencia
¿Cuántos hemisferios tiene la Tierra?,Dos,Uno,Tres,Cuatro,Fácil,Geografía
¿En qué país está el río Danubio?,Austria,Hungría,Alemania,Rumanía,Media,Geografía
¿Qué animal es carnívoro?,Lobo,Vaca,Oveja,Gallina,Media,Naturaleza
¿Qué científico desarrolló la teoría del movimiento browniano?,Einstein,Newton,Galileo,Bohr,Media,Ciencia
¿Qué civilización construyó Tikal?,Maya,Azteca,Olmeca,Inca,Media,Historia
¿Qué río cruza Londres?,Tamesis,Rin,Danubio,Elba,Media,Geografía
¿Qué vitamina ayuda a la coagulación?,Vitamina K,Vitamina A,Vitamina C,Vitamina D,Media,Ciencia
¿Qué animal vive en bosques templados?,Ciervo,Camello,Mono,Zorro,Media,Naturaleza
¿Quién fue Alejandro Magno?,Conquistador macedonio,Rey persa,Faraón,General romano,Media,Historia
¿Qué país tiene más glaciares?,Chile,Islandia,Canadá,Noruega,Media,Geografía
¿Qué gas es esencial para la fotosíntesis?,Dióxido de carbono,Oxígeno,Nitrógeno,Helio,Media,Ciencia
¿Qué animal pone huevos?,Gallina,Canguro,Perro,Elefante,Media,Naturaleza
¿Quién escribió Hamlet?,Shakespeare,Dante,Goethe,Molière,Media,Historia
¿Qué mar separa Europa de Asia?,Egeo,Mar Negro,Mar Rojo,Mar Báltico,Media,Geografía
¿Qué órgano filtra toxinas?,Hígado,Páncreas,Estómago,Riñón,Media,Ciencia
¿Qué animal vive en estepas de América?,Bisonte,Camello,Mono,Pingüino,Media,Naturaleza
¿Dónde se encuentra el desierto de Kyzylkum?,Uzbekistán,Turkmenistán,Irán,Afganistán,Muy Difícil,Geografía
¿Qué elemento tiene símbolo Er?,Erbio,Lutecio,Terbio,Telurio,Muy Difícil,Ciencia
¿Qué civilización construyó Copán?,Maya,Azteca,Olmeca,Teotihuacana,Muy Difícil,Historia
¿Qué animal puede sobrevivir sin oxígeno durante meses?,Pulga de agua,Rata,Pulpo,Serpiente,Muy Difícil,Naturaleza
¿Dónde se encuentra el mar de Amundsen?,Antártida,Ártico,Pacífico,Índico,Muy Difícil,Geografía
¿Qué científico descubrió la radiactividad?,Marie Curie,Einstein,Newton,Faraday,Muy Difícil,Ciencia
¿Qué imperio tuvo capital en Tombuctú?,Mali,Kush,Aksum,Songhai,Muy Difícil,Historia
¿Qué animal detecta corrientes eléctricas?,Tiburón,Pez gato,Delfín,Orca,Muy Difícil,Naturaleza
¿Dónde está el desierto de Taklamakan?,China,Mongolia,Kazajistán,Irán,Muy Difícil,Geografía
¿Qué elemento tiene número atómico 74?,Wolframio,Tantalio,Hafnio,Renio,Muy Difícil,Ciencia
¿Qué civilización construyó Uruk?,Sumeria,Elamita,Asiria,Hitita,Muy Difícil,Historia
¿Qué animal puede regenerar médula espinal?,Salamandra,Rata,Pulpo,Estrella de mar,Muy Difícil,Naturaleza
¿Dónde se encuentra el monte Denali?,EE. UU.,Canadá,Alaska,Rusia,Muy Difícil,Geografía
Pregunta,RespuestaCorrecta,Opcion2,Opcion3,Opcion4,Dificultad,Categoria
¿Cuál es la capital de Macedonia del Norte?,Skopie,Bitola,Prilep,Kumanovo,Fácil,Geografía
¿Qué animal es un marsupial?,Bandicut,Canguro,Koala,Equidna,Fácil,Naturaleza
¿Cuántos huesos tiene el cráneo?,22,20,24,26,Fácil,Ciencia
¿Quién pintó La Ronda de Noche?,Rembrandt,Picasso,Velázquez,Caravaggio,Fácil,Historia
¿Qué planeta tiene mayor gravedad superficial?,Júpiter,Neptuno,Saturno,Marte,Fácil,Ciencia
¿En qué continente está Honduras?,América del Norte,América del Sur,Europa,Asia,Fácil,Geografía
¿Qué animal produce látex?,Hevea,Abeja,Cangrejo,Gusano,Fácil,Naturaleza
¿Cuál es el estado líquido del galio?,Galio,Hielo,Agua,Plasma,Fácil,Ciencia
¿En qué país se encuentra la Catedral de San Basilio?,Rusia,Ucrania,Polonia,Bielorrusia,Fácil,Historia
¿Qué sentido usamos para percibir sabor?,Gusto,Vista,Oído,Tacto,Fácil,Ciencia
¿Qué océano está al sur de África?,Atlántico,Pacífico,Índico,Ártico,Fácil,Geografía
¿Qué animal es un reptil?,Cocodrilo,Rana,Gato,Paloma,Fácil,Naturaleza
¿Quién fue Vasco da Gama?,Explorador portugués,Rey persa,Faraón,General romano,Fácil,Historia
¿Qué fuerza mantiene los planetas en órbita alrededor del Sol?,Gravedad,Magnetismo,Inercia,Presión,Fácil,Ciencia
¿Cuántos continentes hay en el planeta Tierra?,7,5,6,8,Fácil,Geografía
¿En qué país está el río Mekong?,Vietnam,China,Tailandia,Laos,Media,Geografía
¿Qué animal es omnívoro?,Oso,Cabra,Tigre,Águila,Media,Naturaleza
¿Qué científico formuló la ley de la conservación de la energía?,Joule,Newton,Einstein,Bohr,Media,Ciencia
¿Qué civilización construyó Teotihuacán?,Mesoamericana,Maya,Azteca,Olmeca,Media,Historia
¿Qué río cruza París?,Sena,Rin,Danubio,Elba,Media,Geografía
¿Qué vitamina ayuda al crecimiento óseo?,Vitamina D,Vitamina A,Vitamina C,Vitamina K,Media,Ciencia
¿Qué animal vive en bosques húmedos?,Pereza,Oso polar,Pingüino,Reno,Media,Naturaleza
¿Quién fue Pericles?,Líder ateniense,Rey persa,Faraón,Emperador romano,Media,Historia
¿Qué país tiene más glaciares?,Chile,Islandia,Canadá,Noruega,Media,Geografía
¿Qué gas permite la fotosíntesis?,Dióxido de carbono,Oxígeno,Nitrógeno,Helio,Media,Ciencia
¿Qué animal pone huevos?,Gallina,Canguro,Perro,Elefante,Media,Naturaleza
¿Quién escribió Don Quijote de la Mancha?,Cervantes,Homero,Ovidio,Platón,Media,Historia
¿Qué mar separa Europa de Asia?,Egeo,Mar Negro,Mar Rojo,Mar Báltico,Media,Geografía
¿Qué órgano produce bilis?,Hígado,Vesícula biliar,Páncreas,Riñón,Media,Ciencia
¿Qué animal vive en estepas de Asia?,Antílope,Bisonte,Mono,Pingüino,Media,Naturaleza
¿Dónde se encuentra el desierto de Kalahari?,Botsuana,Chad,Níger,Egipto,Muy Difícil,Geografía
¿Qué elemento tiene símbolo Ho?,Holmio,Hafnio,Hidrógeno,Helio,Muy Difícil,Ciencia
¿Qué cultura construyó Tula?,Tolteca,Maya,Azteca,Olmeca,Muy Difícil,Historia
¿Qué animal puede resistir congelación extrema?,Tardígrado,Oso,Serpiente,Caracol,Muy Difícil,Naturaleza
¿Dónde se encuentra el mar de Scotia?,Antártida,Ártico,Pacífico,Índico,Muy Difícil,Geografía
¿Qué científico formuló la ley de Faraday?,Faraday,Newton,Einstein,Bohr,Muy Difícil,Ciencia
¿Qué reino africano tuvo capital en Napata?,Kush,Aksum,Mali,Songhai,Muy Difícil,Historia
¿Qué animal percibe infrasonidos?,Elefante,Perro,Gato,Caballo,Muy Difícil,Naturaleza
¿Dónde está el desierto de Sonora?,México y EE. UU.,Chile,Perú,Argentina,Muy Difícil,Geografía
¿Qué elemento tiene número atómico 78?,Platino,Osmio,Wolframio,Tantalio,Muy Difícil,Ciencia
¿Qué civilización construyó Lagash?,Sumeria,Elamita,Asiria,Hitita,Muy Difícil,Historia
¿Qué animal puede regenerar extremidades?,Salamandra,Rata,Pulpo,Estrella de mar,Muy Difícil,Naturaleza
¿Dónde se encuentra el monte Aconcagua?,Argentina,Chile,Bolivia,Perú,Muy Difícil,Geografía
Pregunta,RespuestaCorrecta,Opcion2,Opcion3,Opcion4,Dificultad,Categoria
¿Cuál es la capital de Serbia?,Belgrado,Novi Sad,Niš,Subotica,Fácil,Geografía
¿Qué animal es un marsupial?,Koala,Canguro,Equidna,Numbat,Fácil,Naturaleza
¿Cuántos huesos tiene el pie humano?,26,25,28,30,Fácil,Ciencia
¿Quién pintó La Gioconda?,Leonardo da Vinci,Picasso,Caravaggio,Velázquez,Fácil,Historia
¿Qué planeta tiene la mayor inclinación axial?,Urano,Venus,Júpiter,Marte,Fácil,Ciencia
¿En qué continente está Panamá?,América del Norte,América del Sur,Europa,Asia,Fácil,Geografía
¿Qué animal produce seda?,Gusano de seda,Abeja,Cangrejo,Oruga,Fácil,Naturaleza
¿Cuál es el estado líquido del galio?,Galio,Hielo,Agua,Plasma,Fácil,Ciencia
¿En qué país se encuentra la Alhambra?,España,Italia,Francia,Marruecos,Fácil,Historia
¿Qué sentido usamos para percibir vibraciones?,Oído,Vista,Tacto,Gusto,Fácil,Ciencia
¿Qué océano está al oeste de América del Norte?,Pacífico,Atlántico,Índico,Ártico,Fácil,Geografía
¿Qué animal es un anfibio?,Sapo,Rana,Cocodrilo,Gato,Fácil,Naturaleza
¿Quién fue Marco Polo?,Explorador veneciano,Rey persa,Faraón,General romano,Fácil,Historia
¿Qué fuerza mantiene a la Tierra en órbita alrededor del Sol?,Gravedad,Magnetismo,Inercia,Presión,Fácil,Ciencia
¿Cuántos hemisferios geográficos tiene la Tierra?,Dos,Uno,Tres,Cuatro,Fácil,Geografía
¿En qué país está el río Congo?,República Democrática del Congo,República del Congo,Camerún,Ghana,Media,Geografía
¿Qué animal es herbívoro?,Cebra,Tigre,Oso,Gato,Media,Naturaleza
¿Qué científico descubrió la ley de la caída de los cuerpos?,Galileo,Newton,Einstein,Bohr,Media,Ciencia
¿Qué civilización construyó Machu Picchu?,Inca,Maya,Azteca,Olmeca,Media,Historia
¿Qué río cruza Budapest?,Danubio,Rin,Elba,Seine,Media,Geografía
¿Qué vitamina previene escorbuto?,Vitamina C,Vitamina D,Vitamina A,Vitamina K,Media,Ciencia
¿Qué animal vive en bosques tropicales?,Mono,Oso polar,Pingüino,Reno,Media,Naturaleza
¿Quién fue Pericles?,Líder ateniense,Rey persa,Faraón,Emperador romano,Media,Historia
¿Qué país tiene más volcanes?,Indonesia,Japón,Chile,Italia,Media,Geografía
¿Qué gas es esencial para la respiración?,Oxígeno,Nitrógeno,Helio,Argón,Media,Ciencia
¿Qué animal pone huevos?,Gallina,Canguro,Perro,Elefante,Media,Naturaleza
¿Quién escribió La Eneida?,Virgilio,Homero,Ovidio,Platón,Media,Historia
¿Qué mar separa Europa de Asia?,Mar Negro,Mar Mediterráneo,Mar Rojo,Mar Báltico,Media,Geografía
¿Qué órgano filtra toxinas?,Hígado,Páncreas,Estómago,Riñón,Media,Ciencia
